,workclass,marital-status,occupation,relationship,race,gender,native-country,age,educational-num,capital-gain,capital-loss,hours-per-week,target
36117,0.0,2.0,0.0,0.0,4.0,1.0,39.0,81,11,2936,0,20,0
35339,4.0,2.0,7.0,0.0,4.0,1.0,39.0,59,11,0,0,45,1
9633,7.0,4.0,4.0,3.0,2.0,1.0,39.0,27,10,0,0,40,0
2283,4.0,5.0,7.0,2.0,2.0,0.0,39.0,41,9,0,0,40,0
18957,2.0,2.0,5.0,0.0,4.0,1.0,39.0,44,12,0,0,30,0
24205,4.0,0.0,8.0,3.0,4.0,0.0,39.0,23,10,0,0,24,0
2890,4.0,2.0,3.0,0.0,4.0,1.0,39.0,56,11,0,0,45,1
32548,4.0,4.0,12.0,4.0,4.0,0.0,39.0,40,11,4687,0,50,1
22697,4.0,4.0,8.0,3.0,4.0,1.0,39.0,18,6,0,0,11,0
8223,4.0,4.0,3.0,1.0,4.0,1.0,39.0,33,10,0,0,80,0
9594,4.0,2.0,4.0,2.0,4.0,1.0,39.0,38,9,0,0,40,1
34414,4.0,2.0,12.0,0.0,4.0,1.0,0.0,63,9,0,0,50,1
8844,6.0,2.0,12.0,0.0,4.0,1.0,39.0,45,10,0,0,60,1
9171,4.0,0.0,4.0,1.0,4.0,0.0,39.0,34,9,0,0,48,0
2300,4.0,2.0,4.0,0.0,4.0,1.0,39.0,42,13,0,1485,60,0
23112,6.0,2.0,12.0,0.0,4.0,1.0,39.0,51,10,0,0,50,1
24258,4.0,4.0,8.0,1.0,4.0,1.0,39.0,22,10,0,0,50,0
13340,5.0,2.0,12.0,0.0,4.0,1.0,39.0,35,10,0,0,60,1
15964,6.0,0.0,12.0,1.0,4.0,1.0,39.0,41,13,0,0,45,0
34433,4.0,4.0,6.0,3.0,4.0,1.0,39.0,26,9,0,0,40,0
34611,4.0,2.0,7.0,0.0,4.0,1.0,39.0,53,9,0,0,40,1
13871,2.0,6.0,1.0,1.0,4.0,0.0,39.0,56,9,0,0,40,0
5152,4.0,2.0,3.0,0.0,4.0,1.0,39.0,58,6,5178,0,40,1
3937,4.0,2.0,3.0,0.0,4.0,1.0,39.0,49,9,0,0,40,0
35265,4.0,3.0,7.0,1.0,4.0,1.0,13.0,61,4,0,0,40,0
2034,4.0,2.0,4.0,0.0,4.0,1.0,39.0,35,10,0,0,55,1
2000,4.0,4.0,10.0,1.0,4.0,0.0,39.0,29,10,0,0,40,0
6450,4.0,0.0,14.0,1.0,4.0,1.0,39.0,30,9,0,0,52,0
16545,1.0,2.0,11.0,0.0,4.0,1.0,39.0,31,10,0,0,72,0
19249,4.0,5.0,6.0,1.0,4.0,1.0,39.0,40,10,0,0,40,0
2700,4.0,4.0,12.0,3.0,4.0,1.0,39.0,23,12,0,0,30,0
8731,4.0,2.0,4.0,0.0,4.0,1.0,39.0,31,13,0,0,45,1
20998,4.0,2.0,3.0,0.0,4.0,1.0,39.0,25,9,0,0,50,0
18958,6.0,2.0,5.0,0.0,4.0,1.0,39.0,41,10,7688,0,50,1
37625,4.0,0.0,1.0,4.0,4.0,0.0,39.0,30,10,0,0,40,0
9121,6.0,0.0,4.0,4.0,4.0,0.0,39.0,43,14,0,0,45,1
26876,4.0,4.0,1.0,1.0,4.0,0.0,39.0,23,10,0,1721,40,0
26965,4.0,0.0,1.0,2.0,2.0,1.0,39.0,43,9,0,0,38,0
14528,4.0,2.0,10.0,0.0,4.0,1.0,39.0,35,15,15024,0,60,1
21899,1.0,0.0,4.0,1.0,2.0,0.0,39.0,40,10,0,0,40,0
38157,0.0,2.0,0.0,0.0,4.0,1.0,39.0,73,13,0,0,10,0
23075,2.0,4.0,1.0,1.0,4.0,0.0,39.0,21,10,594,0,4,0
1869,4.0,2.0,3.0,0.0,4.0,1.0,39.0,51,9,0,0,50,0
2866,4.0,4.0,1.0,3.0,4.0,1.0,39.0,22,10,0,0,50,0
11978,2.0,2.0,11.0,0.0,4.0,1.0,39.0,30,10,15024,0,40,1
36940,2.0,2.0,3.0,0.0,4.0,1.0,39.0,28,9,0,0,40,0
4318,4.0,0.0,7.0,1.0,4.0,0.0,39.0,48,9,0,0,55,0
10730,2.0,2.0,4.0,0.0,4.0,1.0,39.0,36,10,0,0,40,0
35971,4.0,4.0,1.0,1.0,4.0,0.0,39.0,54,9,0,0,40,0
13836,4.0,2.0,12.0,0.0,4.0,1.0,39.0,56,13,0,0,40,1
18504,1.0,3.0,13.0,1.0,1.0,1.0,39.0,43,13,0,0,40,0
18119,4.0,4.0,7.0,3.0,2.0,1.0,39.0,32,9,0,0,40,0
7474,4.0,4.0,8.0,3.0,4.0,0.0,39.0,24,8,0,0,38,0
23645,4.0,2.0,6.0,0.0,4.0,1.0,39.0,38,9,0,0,40,0
26560,4.0,4.0,1.0,2.0,4.0,0.0,39.0,53,10,0,0,40,0
14303,6.0,2.0,10.0,0.0,4.0,1.0,39.0,43,15,0,1902,50,1
19212,4.0,2.0,3.0,0.0,4.0,1.0,39.0,56,10,0,1902,60,1
31076,4.0,2.0,14.0,0.0,4.0,1.0,39.0,63,9,0,0,60,0
32337,4.0,2.0,3.0,0.0,4.0,1.0,39.0,31,9,0,0,40,0
18427,4.0,4.0,8.0,1.0,4.0,0.0,39.0,21,9,0,0,50,0
21212,7.0,2.0,4.0,0.0,4.0,1.0,39.0,42,10,0,0,45,0
33151,6.0,5.0,1.0,4.0,4.0,0.0,39.0,29,10,0,0,50,0
21222,0.0,4.0,0.0,3.0,4.0,1.0,39.0,21,10,0,0,40,0
32679,4.0,4.0,14.0,3.0,4.0,1.0,39.0,20,10,0,0,24,0
13065,4.0,4.0,8.0,1.0,4.0,0.0,39.0,22,9,0,0,40,0
2151,6.0,2.0,3.0,0.0,4.0,1.0,39.0,36,9,0,0,47,0
9354,4.0,4.0,6.0,2.0,4.0,1.0,26.0,21,5,0,0,40,0
10693,4.0,2.0,12.0,0.0,4.0,1.0,39.0,27,13,0,0,50,1
892,4.0,4.0,8.0,3.0,4.0,1.0,26.0,17,4,0,0,36,0
5292,4.0,6.0,7.0,1.0,4.0,0.0,39.0,49,4,0,0,40,0
34301,4.0,4.0,3.0,1.0,4.0,1.0,39.0,24,9,0,0,40,0
10359,4.0,5.0,7.0,1.0,4.0,0.0,39.0,46,7,0,0,40,0
29678,4.0,2.0,3.0,0.0,4.0,1.0,39.0,42,9,0,0,40,0
2781,4.0,0.0,1.0,1.0,4.0,0.0,39.0,23,13,8614,0,70,1
7618,4.0,4.0,10.0,1.0,1.0,1.0,39.0,30,13,0,0,40,0
179,4.0,2.0,7.0,0.0,2.0,1.0,39.0,44,9,0,0,40,0
34715,4.0,4.0,10.0,1.0,4.0,1.0,39.0,29,10,0,0,45,0
2966,4.0,2.0,10.0,0.0,4.0,1.0,39.0,44,10,0,0,40,1
7312,4.0,4.0,12.0,3.0,4.0,0.0,39.0,18,8,0,0,20,0
1718,2.0,4.0,10.0,1.0,2.0,0.0,39.0,33,13,0,0,50,0
28416,4.0,2.0,6.0,0.0,4.0,1.0,39.0,33,9,0,0,40,0
31877,4.0,2.0,3.0,0.0,4.0,1.0,39.0,40,10,5178,0,40,1
25031,4.0,2.0,10.0,0.0,4.0,1.0,22.0,48,13,0,0,45,1
14137,4.0,4.0,4.0,1.0,4.0,0.0,39.0,32,14,0,0,40,0
4005,4.0,2.0,8.0,2.0,1.0,0.0,0.0,42,4,0,0,48,0
33049,4.0,4.0,1.0,3.0,4.0,0.0,26.0,22,9,0,0,40,0
27173,4.0,2.0,3.0,0.0,4.0,1.0,39.0,56,9,0,0,40,1
37131,4.0,3.0,3.0,2.0,2.0,0.0,6.0,26,10,0,0,35,0
4114,2.0,2.0,10.0,5.0,4.0,0.0,39.0,35,14,0,0,35,1
21264,4.0,4.0,7.0,4.0,1.0,0.0,40.0,45,2,0,0,40,0
10560,7.0,2.0,13.0,0.0,4.0,1.0,39.0,52,10,0,0,45,0
19968,4.0,0.0,10.0,4.0,4.0,0.0,39.0,52,14,0,2547,40,1
38250,4.0,2.0,10.0,0.0,4.0,1.0,39.0,46,15,0,0,40,1
7383,4.0,0.0,8.0,1.0,4.0,0.0,39.0,32,9,0,0,40,0
6896,4.0,2.0,3.0,5.0,4.0,0.0,39.0,35,8,0,0,50,0
26007,4.0,4.0,1.0,3.0,4.0,0.0,39.0,31,13,0,0,40,0
37957,4.0,4.0,8.0,3.0,4.0,1.0,39.0,18,8,0,0,18,0
27668,1.0,2.0,1.0,0.0,4.0,1.0,39.0,61,10,0,1887,40,1
37406,4.0,4.0,4.0,1.0,4.0,1.0,39.0,30,13,0,0,40,0
33694,4.0,2.0,12.0,0.0,4.0,1.0,39.0,60,10,0,0,40,0
28223,4.0,2.0,7.0,5.0,4.0,0.0,29.0,49,11,0,0,40,0
12446,4.0,2.0,13.0,0.0,1.0,1.0,30.0,54,9,0,0,38,0
16293,4.0,3.0,1.0,4.0,2.0,0.0,39.0,60,10,0,0,40,0
14850,4.0,0.0,4.0,1.0,4.0,0.0,39.0,35,10,0,0,70,0
25793,2.0,4.0,14.0,3.0,2.0,1.0,39.0,27,9,0,0,40,0
23018,4.0,2.0,3.0,0.0,4.0,1.0,39.0,46,10,0,0,40,1
1782,4.0,2.0,10.0,5.0,4.0,0.0,0.0,37,13,0,0,16,1
20222,0.0,2.0,0.0,0.0,4.0,1.0,39.0,62,9,0,0,18,0
36250,4.0,2.0,10.0,0.0,4.0,1.0,39.0,50,14,7688,0,50,1
4288,4.0,2.0,4.0,5.0,4.0,0.0,39.0,22,10,0,0,40,0
14132,4.0,2.0,12.0,0.0,4.0,1.0,39.0,38,11,0,0,40,0
21652,4.0,0.0,14.0,1.0,4.0,1.0,39.0,41,9,0,0,40,0
1889,1.0,4.0,13.0,1.0,4.0,1.0,39.0,57,11,0,0,40,0
37482,4.0,4.0,4.0,4.0,2.0,0.0,39.0,31,9,0,0,45,0
3085,4.0,2.0,3.0,0.0,1.0,1.0,35.0,90,9,0,0,40,0
7801,4.0,2.0,14.0,0.0,4.0,1.0,39.0,35,9,0,0,50,0
33901,4.0,2.0,7.0,5.0,2.0,0.0,39.0,46,9,0,0,36,0
3172,4.0,2.0,3.0,0.0,4.0,1.0,39.0,29,10,0,0,42,0
22243,4.0,2.0,10.0,0.0,4.0,1.0,39.0,46,13,0,0,40,1
2547,4.0,2.0,14.0,0.0,4.0,1.0,39.0,54,9,0,2051,50,0
20516,4.0,4.0,13.0,1.0,1.0,1.0,39.0,24,14,0,0,40,0
15476,4.0,2.0,10.0,0.0,4.0,1.0,39.0,31,13,0,0,40,0
26008,4.0,4.0,4.0,3.0,4.0,0.0,5.0,47,9,0,0,50,0
16552,6.0,2.0,5.0,0.0,4.0,1.0,39.0,50,10,7688,0,40,1
10834,4.0,2.0,8.0,5.0,4.0,0.0,39.0,37,12,0,0,25,0
24908,4.0,2.0,4.0,0.0,4.0,1.0,39.0,50,14,0,0,40,1
33101,4.0,4.0,7.0,1.0,4.0,0.0,39.0,32,9,0,0,40,0
17292,4.0,2.0,7.0,0.0,4.0,1.0,39.0,30,9,0,0,40,0
34335,4.0,2.0,7.0,0.0,2.0,1.0,39.0,57,6,0,0,48,0
7989,7.0,2.0,10.0,0.0,4.0,1.0,39.0,42,14,0,0,38,1
17719,4.0,4.0,9.0,3.0,4.0,0.0,39.0,20,10,0,0,20,0
33624,4.0,2.0,7.0,0.0,4.0,1.0,39.0,33,10,0,0,55,0
33021,4.0,4.0,11.0,1.0,4.0,1.0,39.0,31,10,0,0,40,0
708,4.0,0.0,4.0,1.0,4.0,1.0,39.0,36,9,0,0,40,0
8008,4.0,2.0,4.0,0.0,4.0,1.0,39.0,63,10,15024,0,40,1
6346,4.0,2.0,3.0,0.0,4.0,1.0,39.0,31,9,0,0,48,1
14862,4.0,4.0,1.0,1.0,4.0,0.0,39.0,22,9,0,0,40,0
28587,4.0,2.0,12.0,0.0,4.0,1.0,39.0,30,13,0,0,40,1
27296,4.0,5.0,7.0,1.0,2.0,1.0,39.0,25,7,0,0,35,0
10150,0.0,2.0,0.0,0.0,4.0,1.0,39.0,62,9,0,0,40,0
12587,7.0,2.0,14.0,0.0,4.0,1.0,39.0,50,9,0,0,40,0
20665,4.0,5.0,4.0,1.0,2.0,1.0,39.0,40,10,0,0,40,0
24562,4.0,4.0,1.0,3.0,4.0,0.0,39.0,19,10,0,0,25,0
26502,4.0,4.0,3.0,3.0,4.0,1.0,39.0,22,7,0,0,40,0
2668,4.0,4.0,8.0,2.0,4.0,0.0,39.0,19,10,0,0,25,0
1017,4.0,2.0,7.0,0.0,4.0,1.0,39.0,41,9,0,0,40,0
1567,0.0,5.0,0.0,4.0,4.0,0.0,39.0,33,9,0,0,40,0
30423,4.0,0.0,13.0,1.0,4.0,0.0,39.0,41,11,3325,0,40,0
36069,4.0,2.0,3.0,0.0,4.0,1.0,39.0,43,10,0,0,44,1
3296,4.0,0.0,4.0,4.0,4.0,0.0,39.0,49,6,0,0,40,0
38877,2.0,0.0,10.0,1.0,4.0,0.0,39.0,44,14,0,0,50,1
33003,4.0,5.0,8.0,1.0,4.0,0.0,39.0,35,8,0,0,30,0
10389,4.0,2.0,10.0,0.0,4.0,1.0,39.0,52,10,0,0,40,0
25594,4.0,3.0,8.0,1.0,4.0,1.0,7.0,45,3,0,0,40,0
37641,4.0,4.0,1.0,1.0,4.0,1.0,39.0,30,9,0,0,20,0
28036,6.0,2.0,10.0,0.0,3.0,1.0,19.0,51,15,99999,0,70,1
35032,4.0,4.0,8.0,1.0,1.0,1.0,3.0,27,9,0,0,60,0
10782,4.0,4.0,8.0,3.0,4.0,0.0,39.0,18,9,0,0,20,0
2288,2.0,0.0,1.0,4.0,4.0,0.0,39.0,28,10,0,0,45,0
17089,5.0,2.0,1.0,0.0,4.0,1.0,39.0,75,9,0,0,26,0
26522,4.0,4.0,12.0,2.0,4.0,1.0,39.0,22,10,0,0,20,0
12834,4.0,4.0,7.0,1.0,4.0,1.0,39.0,42,5,0,0,24,0
30437,7.0,2.0,10.0,0.0,4.0,1.0,39.0,34,13,0,0,55,0
14607,4.0,4.0,1.0,3.0,4.0,0.0,39.0,23,13,0,0,40,0
23870,2.0,2.0,4.0,0.0,4.0,1.0,39.0,30,9,0,0,40,0
20033,4.0,4.0,4.0,1.0,4.0,0.0,39.0,31,13,13550,0,50,1
34572,4.0,0.0,1.0,4.0,4.0,0.0,39.0,45,9,0,0,40,0
35903,4.0,2.0,10.0,0.0,4.0,1.0,39.0,28,10,0,0,40,0
20307,4.0,2.0,1.0,0.0,4.0,1.0,39.0,20,9,0,0,60,0
4043,4.0,2.0,4.0,0.0,4.0,1.0,39.0,77,15,0,0,40,0
35225,4.0,4.0,8.0,4.0,2.0,1.0,39.0,19,9,0,0,40,0
24563,4.0,2.0,7.0,0.0,4.0,1.0,39.0,59,9,0,1887,40,1
9856,0.0,4.0,0.0,3.0,4.0,0.0,39.0,17,7,0,0,16,0
28451,4.0,0.0,12.0,1.0,4.0,0.0,39.0,27,10,0,0,40,0
30262,4.0,2.0,7.0,0.0,4.0,1.0,39.0,37,10,0,0,50,1
32146,4.0,2.0,4.0,0.0,4.0,1.0,39.0,38,14,7688,0,60,1
879,0.0,6.0,0.0,1.0,4.0,0.0,39.0,78,9,1086,0,20,0
12727,4.0,2.0,3.0,0.0,4.0,1.0,22.0,60,3,0,0,45,0
19786,7.0,5.0,10.0,4.0,4.0,0.0,39.0,43,16,0,0,40,1
3430,1.0,2.0,4.0,5.0,4.0,0.0,39.0,37,12,0,0,40,1
35272,0.0,2.0,0.0,5.0,4.0,0.0,39.0,39,13,0,0,30,0
16387,4.0,2.0,7.0,0.0,4.0,1.0,39.0,43,9,0,0,44,1
38462,4.0,6.0,14.0,4.0,4.0,1.0,39.0,57,9,0,653,42,1
36617,0.0,3.0,0.0,1.0,1.0,1.0,30.0,46,9,0,0,40,0
9618,4.0,2.0,3.0,0.0,0.0,1.0,39.0,29,9,0,0,65,0
17677,4.0,4.0,1.0,2.0,4.0,0.0,39.0,30,9,0,1974,40,0
10779,7.0,0.0,13.0,4.0,4.0,0.0,39.0,45,9,0,0,40,0
24976,0.0,6.0,0.0,1.0,4.0,0.0,39.0,70,9,2993,0,20,0
26048,4.0,4.0,4.0,1.0,4.0,1.0,39.0,33,13,0,0,40,0
38375,0.0,4.0,0.0,3.0,4.0,1.0,39.0,35,10,0,0,40,0
25570,2.0,6.0,10.0,1.0,4.0,0.0,39.0,61,9,0,0,40,0
2779,7.0,4.0,14.0,3.0,4.0,1.0,39.0,20,9,0,0,40,0
2788,4.0,4.0,1.0,1.0,2.0,1.0,39.0,33,6,0,0,40,0
8361,4.0,4.0,8.0,3.0,4.0,0.0,39.0,19,10,0,0,15,0
18268,7.0,0.0,1.0,1.0,4.0,1.0,39.0,42,9,0,0,40,0
5804,4.0,4.0,8.0,1.0,4.0,0.0,0.0,22,9,0,0,48,0
22252,4.0,2.0,11.0,0.0,4.0,1.0,39.0,51,13,0,1902,50,1
29038,4.0,2.0,1.0,5.0,4.0,0.0,39.0,62,12,0,0,40,0
3576,4.0,2.0,6.0,0.0,1.0,1.0,30.0,61,3,7298,0,40,1
36602,4.0,2.0,12.0,0.0,4.0,1.0,39.0,48,10,3103,0,40,1
19528,4.0,0.0,6.0,4.0,2.0,0.0,39.0,53,9,0,0,40,0
11964,4.0,2.0,12.0,0.0,1.0,1.0,3.0,35,15,0,0,35,0
24252,4.0,5.0,8.0,4.0,2.0,0.0,39.0,36,13,0,0,35,0
13694,4.0,4.0,8.0,1.0,4.0,0.0,39.0,24,10,0,0,53,0
3078,0.0,4.0,0.0,1.0,4.0,0.0,39.0,20,10,0,0,15,0
19883,7.0,4.0,1.0,1.0,4.0,0.0,39.0,45,10,0,0,40,0
31895,4.0,4.0,1.0,2.0,1.0,0.0,40.0,23,10,0,0,24,0
6209,4.0,0.0,8.0,2.0,4.0,1.0,39.0,26,9,0,0,40,0
25287,4.0,2.0,4.0,0.0,2.0,1.0,39.0,22,10,0,0,40,0
37653,0.0,6.0,0.0,1.0,4.0,0.0,39.0,74,12,0,0,20,0
28417,4.0,2.0,4.0,0.0,4.0,1.0,39.0,30,9,0,0,50,0
19071,4.0,2.0,3.0,0.0,4.0,1.0,39.0,51,9,0,0,20,0
4353,0.0,2.0,0.0,0.0,4.0,1.0,39.0,30,14,0,0,46,1
18217,6.0,2.0,14.0,0.0,4.0,1.0,39.0,34,9,0,0,60,0
15180,4.0,4.0,7.0,1.0,4.0,1.0,26.0,22,6,0,0,40,0
4326,4.0,2.0,12.0,0.0,4.0,1.0,39.0,34,13,0,0,60,1
9483,4.0,2.0,13.0,0.0,4.0,1.0,39.0,28,12,0,0,45,1
5785,4.0,4.0,1.0,3.0,4.0,0.0,39.0,20,10,0,1719,30,0
24297,4.0,4.0,6.0,1.0,1.0,0.0,35.0,21,9,0,0,34,0
26448,4.0,4.0,10.0,1.0,4.0,0.0,39.0,26,13,0,0,45,0
11195,4.0,0.0,9.0,1.0,2.0,0.0,39.0,66,3,0,0,15,0
35165,4.0,0.0,1.0,4.0,4.0,0.0,39.0,47,9,0,0,40,0
29267,4.0,2.0,12.0,0.0,4.0,1.0,39.0,56,7,0,0,55,0
6032,4.0,3.0,14.0,1.0,4.0,1.0,39.0,25,9,0,0,55,0
6285,4.0,4.0,1.0,1.0,4.0,1.0,39.0,37,13,0,0,40,0
5737,4.0,0.0,1.0,1.0,4.0,0.0,39.0,37,12,0,1504,40,0
15265,4.0,2.0,13.0,0.0,4.0,1.0,39.0,47,14,0,0,40,1
11211,4.0,0.0,3.0,4.0,4.0,0.0,39.0,36,10,0,0,40,0
5862,4.0,4.0,8.0,3.0,4.0,0.0,39.0,21,9,0,0,30,0
25485,4.0,6.0,12.0,4.0,4.0,0.0,5.0,45,12,0,0,40,0
20047,7.0,4.0,10.0,1.0,4.0,1.0,39.0,23,13,0,0,7,0
15350,4.0,0.0,6.0,1.0,4.0,1.0,39.0,32,9,0,0,40,0
27826,4.0,4.0,6.0,3.0,4.0,1.0,39.0,21,10,0,0,30,0
346,2.0,2.0,14.0,0.0,4.0,1.0,39.0,46,7,0,0,30,0
22798,4.0,2.0,3.0,0.0,4.0,1.0,26.0,39,2,0,0,45,0
33623,7.0,4.0,1.0,1.0,4.0,0.0,39.0,53,14,0,0,40,0
32672,7.0,0.0,10.0,4.0,4.0,0.0,39.0,35,9,0,0,40,0
26059,4.0,0.0,10.0,1.0,4.0,0.0,39.0,64,13,0,0,20,0
35868,4.0,4.0,12.0,3.0,4.0,1.0,39.0,19,9,0,0,35,0
36888,4.0,4.0,1.0,3.0,4.0,1.0,39.0,24,9,0,0,50,0
26345,4.0,4.0,8.0,3.0,4.0,1.0,39.0,20,10,0,0,20,0
18378,0.0,2.0,0.0,0.0,4.0,1.0,39.0,67,13,0,2174,50,1
16829,5.0,2.0,3.0,0.0,4.0,1.0,39.0,51,13,0,0,50,0
38874,4.0,4.0,8.0,1.0,4.0,1.0,39.0,20,9,0,0,40,0
14204,4.0,0.0,10.0,1.0,4.0,0.0,39.0,54,13,0,0,36,0
180,4.0,4.0,12.0,2.0,2.0,0.0,39.0,19,10,0,0,40,0
28766,7.0,4.0,10.0,1.0,4.0,1.0,39.0,44,16,0,0,45,1
12968,4.0,4.0,3.0,3.0,4.0,0.0,39.0,17,6,0,0,30,0
19397,6.0,0.0,4.0,1.0,4.0,0.0,39.0,51,9,99999,0,35,1
16529,2.0,4.0,10.0,1.0,4.0,1.0,39.0,31,13,0,0,45,0
35005,6.0,0.0,10.0,1.0,4.0,0.0,39.0,42,14,0,0,32,0
17335,4.0,2.0,10.0,0.0,4.0,1.0,39.0,80,16,0,0,30,0
1899,4.0,4.0,8.0,3.0,4.0,0.0,39.0,20,10,0,0,25,0
12050,4.0,4.0,6.0,3.0,4.0,1.0,39.0,19,10,0,0,20,0
19662,4.0,4.0,3.0,2.0,2.0,1.0,39.0,20,9,0,0,40,0
19651,4.0,2.0,7.0,0.0,4.0,1.0,39.0,20,9,0,0,40,0
598,2.0,2.0,8.0,0.0,2.0,1.0,39.0,48,9,0,0,40,0
17162,4.0,2.0,5.0,0.0,4.0,1.0,39.0,46,13,0,0,40,0
31749,4.0,0.0,1.0,4.0,2.0,0.0,39.0,38,11,0,0,40,0
25446,4.0,2.0,10.0,0.0,4.0,1.0,39.0,43,14,0,0,50,1
867,4.0,2.0,3.0,0.0,4.0,1.0,26.0,53,9,0,0,40,0
12574,4.0,4.0,3.0,4.0,4.0,1.0,39.0,24,9,0,0,40,0
857,6.0,4.0,10.0,1.0,4.0,1.0,39.0,56,13,0,0,20,0
35536,4.0,4.0,1.0,3.0,4.0,0.0,39.0,22,13,0,0,10,0
15594,4.0,2.0,3.0,0.0,4.0,1.0,39.0,48,10,0,0,50,0
17083,0.0,4.0,0.0,1.0,4.0,1.0,0.0,24,10,0,0,40,0
37908,6.0,0.0,12.0,4.0,4.0,0.0,39.0,51,10,0,0,50,0
7627,6.0,2.0,12.0,0.0,4.0,1.0,39.0,38,9,0,0,64,0
13679,4.0,2.0,12.0,0.0,4.0,1.0,39.0,31,10,0,0,40,0
4374,4.0,2.0,1.0,5.0,0.0,0.0,39.0,27,10,0,0,45,0
19779,4.0,4.0,4.0,1.0,4.0,0.0,39.0,25,13,0,0,60,0
20815,4.0,2.0,4.0,0.0,4.0,1.0,39.0,34,13,0,0,45,1
24201,4.0,2.0,12.0,0.0,4.0,1.0,39.0,31,14,0,0,76,1
38729,4.0,4.0,12.0,2.0,2.0,0.0,39.0,19,9,0,1719,30,0
16143,2.0,2.0,11.0,0.0,4.0,1.0,39.0,61,9,0,0,40,0
31930,8.0,2.0,7.0,3.0,4.0,0.0,39.0,50,9,0,1887,40,1
3913,4.0,2.0,4.0,0.0,2.0,1.0,39.0,38,10,0,0,50,0
3813,0.0,4.0,0.0,3.0,4.0,1.0,39.0,22,10,0,0,50,0
5357,4.0,4.0,1.0,3.0,4.0,0.0,39.0,24,9,0,0,35,0
30531,4.0,0.0,4.0,4.0,4.0,0.0,39.0,48,14,0,0,40,1
5393,4.0,4.0,12.0,1.0,4.0,0.0,39.0,22,13,0,0,40,0
38778,6.0,4.0,5.0,1.0,4.0,1.0,39.0,38,9,0,0,60,0
34679,4.0,0.0,3.0,1.0,4.0,1.0,39.0,56,6,0,0,45,0
29510,4.0,2.0,7.0,5.0,4.0,0.0,39.0,42,9,0,0,40,1
17819,4.0,2.0,6.0,0.0,4.0,1.0,39.0,43,13,0,0,60,0
27758,4.0,2.0,7.0,0.0,4.0,1.0,39.0,32,9,5013,0,55,0
5147,4.0,2.0,7.0,0.0,4.0,1.0,39.0,34,9,0,0,40,0
9164,4.0,0.0,6.0,1.0,4.0,0.0,39.0,46,9,0,0,48,0
16404,4.0,4.0,7.0,3.0,4.0,1.0,26.0,28,10,0,0,40,0
6672,4.0,4.0,8.0,1.0,4.0,0.0,39.0,23,10,0,0,28,0
27888,4.0,2.0,4.0,0.0,2.0,1.0,39.0,43,13,7688,0,40,1
32945,0.0,4.0,0.0,2.0,4.0,0.0,39.0,19,10,0,0,15,0
35295,2.0,0.0,8.0,1.0,4.0,1.0,39.0,62,10,0,0,45,0
11165,6.0,2.0,3.0,0.0,4.0,1.0,39.0,49,9,0,0,40,0
25867,4.0,5.0,12.0,4.0,4.0,0.0,22.0,54,6,0,0,43,0
21840,4.0,2.0,3.0,5.0,4.0,0.0,39.0,33,9,0,0,40,1
4628,4.0,0.0,4.0,1.0,4.0,0.0,39.0,46,10,0,0,40,0
15124,4.0,2.0,12.0,0.0,4.0,1.0,39.0,39,15,0,2415,99,1
13754,4.0,4.0,12.0,3.0,4.0,0.0,39.0,21,10,0,0,30,0
10674,4.0,4.0,3.0,1.0,4.0,1.0,33.0,26,6,0,0,55,0
25530,4.0,0.0,8.0,4.0,4.0,0.0,39.0,30,9,0,0,32,0
14891,4.0,5.0,10.0,4.0,1.0,0.0,30.0,50,13,0,0,40,0
30254,0.0,4.0,0.0,1.0,4.0,0.0,39.0,20,12,0,0,32,0
21429,2.0,2.0,3.0,0.0,4.0,1.0,0.0,37,9,0,0,40,0
18066,4.0,2.0,5.0,0.0,4.0,1.0,39.0,35,9,0,0,35,0
8041,4.0,2.0,3.0,0.0,4.0,1.0,39.0,32,9,0,0,40,0
15099,4.0,4.0,8.0,3.0,4.0,0.0,39.0,19,9,0,0,15,0
9073,4.0,0.0,7.0,3.0,4.0,0.0,39.0,29,9,0,0,40,0
3646,4.0,0.0,7.0,1.0,4.0,1.0,39.0,42,9,0,0,40,0
32038,6.0,4.0,10.0,1.0,4.0,1.0,39.0,45,10,0,0,35,0
18612,4.0,4.0,1.0,1.0,4.0,0.0,39.0,70,10,0,0,6,0
33896,4.0,4.0,8.0,2.0,4.0,0.0,39.0,19,10,0,0,20,0
28087,4.0,4.0,4.0,1.0,4.0,1.0,39.0,50,13,0,0,50,1
24572,1.0,4.0,10.0,1.0,4.0,1.0,39.0,57,6,0,0,35,0
21206,6.0,0.0,12.0,1.0,4.0,1.0,39.0,51,16,0,0,50,1
33828,6.0,4.0,5.0,1.0,4.0,1.0,39.0,57,14,0,0,20,0
30739,4.0,2.0,8.0,0.0,4.0,1.0,39.0,26,9,0,0,50,0
11380,6.0,4.0,3.0,3.0,4.0,1.0,39.0,40,10,0,0,40,0
4808,5.0,4.0,10.0,1.0,4.0,1.0,39.0,44,15,8614,0,50,1
28182,4.0,2.0,7.0,0.0,4.0,1.0,39.0,48,6,0,0,40,0
25988,4.0,2.0,12.0,0.0,4.0,1.0,39.0,67,9,1797,0,4,0
19124,5.0,2.0,10.0,0.0,4.0,1.0,39.0,54,15,99999,0,60,1
19283,4.0,2.0,10.0,0.0,4.0,1.0,39.0,29,12,0,0,50,0
